Book Id,Title,Author,isbn,isbn13,publication_date,publisher,genres
237,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,806930772,9780806930770,10/1/2001,Sterling,Poetry/Childrens/Childrens: Picture Books
244,The Puffin Book of Nonsense Verse,Quentin Blake,140366601,9780140366600,10/3/1996,Puffin,Poetry;Childrens;Humor;Anthologies;Fiction
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,811201120,9780811201124,2/1/1964,New Directions Publishing,Language: Writing/Nonfiction/Biography/Writing: Essays/Literature/Philosophy/Literature: American/Classics/Reference/Literature: 20th Century
247,Quiet Days in Clichy,Henry Miller,080213016X,9780802130167,1/13/1994,Grove Press,Fiction/Literature/Classics/Novels/Adult Fiction: Erotica/Literature: American/Literature: 20th Century/Cultural: France/The United States Of America/Classics: Modern Classics
249,Tropic of Cancer,Henry Miller/Jiří Níl,802131786,9780802131782,1/6/1994,Grove Press,Fiction/Classics/Literature/Novels/Literature: American/Literature: Banned Books/Adult Fiction: Erotica/Literature: 20th Century/Literary Fiction/Cultural: France
250,Tropic of Capricorn,Henry Miller,802151825,9780802151827,1/13/1994,Grove Press,Fiction/Classics/Literature/Novels/Literature: American/Adult Fiction: Erotica/The United States Of America/Literary Fiction/Literature: Banned Books/Sexuality
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,802151787,9780802151780,1/13/1994,Grove Press,Fiction/Literature/Classics/Novels/Literature: American/Adult Fiction: Erotica/The United States Of America/Literature: 20th Century/Literary Fiction/Contemporary
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,802151809,9780802151803,1/12/1994,Grove Press,Fiction/Classics/Literature/Novels/Adult Fiction: Erotica/Literature: American/Literature: 20th Century/The United States Of America/Roman/Sexuality
253,The Air-Conditioned Nightmare,Henry Miller,811201066,9780811201063,1/17/1970,New Directions,Fiction/Travel/Literature/Writing: Essays/Classics/Novels/The United States Of America/Literature: American/Literature: 20th Century/American: Americana
264,The Portrait of a Lady,Henry James/Patricia Crick,141439637,9780141439631,9/30/2003,Penguin Classics,Classics/Fiction/Literature/Literature: 19th Century/Novels/Historical: Historical Fiction/Romance/Literature: American/Classics: Classic Literature/Historical: Victorian
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,1593080964,9781593080969,1/16/2004,Barnes  Noble Classics,Classics/Fiction/Literature/Literature: 19th Century/Novels/Historical: Historical Fiction/Romance/Literature: American/Classics: Classic Literature/Historical: Victorian
277,Writing,Marguerite Duras,1571290532,9781571290533,5/6/1999,Brookline Books,Nonfiction/Language: Writing/Cultural: France/Writing: Essays/Literature/Womens/European Literature: French Literature/Short Stories/Biography/Academic: School
278,The War,Marguerite Duras/Barbara Bray,1565842219,9781565842212,8/1/1994,The New Press,Cultural: France/Nonfiction/Autobiography: Memoir/History/War/European Literature: French Literature/War: World War II/Biography/Biography Memoir/Biography: Autobiography
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,394743040,9780394743042,3/12/1986,Pantheon,Fiction/Cultural: France/Classics/European Literature: French Literature/Novels/Literature/Literary Fiction/Roman/Literature: 20th Century/Womens
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,1851681825,9781851681822,7/1/1999,One World (UK),Poetry;Nonfiction;Romance
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,156656249X,9781566562492,4/1/1998,Interlink Publishing Group,Biography;History
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,014019553X,9780140195538,1/1/1998,Penguin Books,Poetry;Philosophy;Classics;Fiction;Literature;Spirituality;Romance
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,394431243,9780394431246,2/21/1995,Knopf,Poetry/Religion/Fiction/Philosophy/Classics/Spirituality/Literature/Religion: Christianity/Christian/Religion: Theology
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,806501901,9780806501901,3/3/2003,Citadel,Classics/Poetry/Fiction/Romance/Novels/Philosophy/Literature/Spirituality/Cultural: Lebanon/Short Stories
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,067943920X,9780679439202,6/14/2011,Knopf,Poetry/Philosophy/Classics/Fiction/Literature/Spirituality/Religion/Literature: 20th Century/Cultural: Lebanon/Audiobook
295,Treasure Island,Robert Louis Stevenson,753453800,9780753453803,9/15/2001,Kingfisher,Classics/Fiction/Adventure/Historical: Historical Fiction/Young Adult/Childrens/Adventure: Pirates/Literature/Fantasy/Novels
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,1402714572,9781402714573,10/1/2004,Sterling Children's Books,Classics/Fiction/Adventure/Historical: Historical Fiction/Young Adult/Childrens/Adventure: Pirates/Literature/Fantasy/Novels
297,Treasure Island,Robert Louis Stevenson,1416500294,9781416500292,6/1/2005,Simon & Schuster,Classics/Fiction/Adventure/Historical: Historical Fiction/Young Adult/Childrens/Adventure: Pirates/Literature/Fantasy/Novels
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,689854684,9780689854682,7/1/2003,Atheneum Books for Young Readers,Classics/Fiction/Adventure/Historical: Historical Fiction/Young Adult/Childrens/Adventure: Pirates/Literature/Fantasy/Novels
299,Treasure Island,Robert Louis Stevenson/Milo Winter,517221144,9780517221143,9/3/2002,Gramercy Books,Classics/Fiction/Adventure/Historical: Historical Fiction/Young Adult/Childrens/Adventure: Pirates/Literature/Fantasy/Novels
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,1577658051,9781577658054,1/31/2006,Abdo Publishing Company,Classics/Fiction/Adventure/Childrens/Adventure: Pirates/Young Adult/Historical: Historical Fiction/Literature/Childrens: Chapter Books/Historical
313,100 Years of Lynchings,Ralph Ginzburg,933121180,9780933121188,11/22/1996,Black Classic Press,History/Race/Nonfiction/Cultural: African American/Mystery: Crime/Politics/North American Hi...: American History
324,Cien años de soledad,Gabriel García Márquez,785950109,9780785950103,1/1/1990,French & European,Fiction/Classics/Magical Realism/Literature/Fantasy/Novels/Historical: Historical Fiction/European Literature: Spanish Literature/Literary Fiction/Cultural: Latin American
330,On Beyond Zebra!,Dr. Seuss,394800842,9780394800844,9/12/1955,Random House Books for Young Readers,Childrens: Picture Books/Childrens/Fiction/Poetry/Classics/Animals/Humor/Fantasy/Childrens: Juvenile/Academic: School
332,The Wedding Clause,Debbie Raleigh,821778250,9780821778258,6/7/2005,Zebra,Romance/Romance: Historical Romance/Historical: Regency/Historical/Historical: Historical Fiction/Romance: Clean Romance
333,The Zebra Wall,Kevin Henkes,60733039,9780060733032,2/15/2005,Greenwillow Books,Realistic Fiction/Childrens: Middle Grade/Childrens/Fiction/Young Adult
337,El perfume: Historia de un asesino,Patrick Süskind,8432216062,9788432216060,6/1/2002,Booket,Fiction/Classics/Historical: Historical Fiction/Horror/Mystery/Thriller/Mystery: Crime/European Literature: German Literature/Historical/Novels
348,The Door Into Summer,Robert A. Heinlein,345413997,9780345413994,6/17/1997,Del Rey,Science Fiction/Fiction/Science Fiction: Time Travel/Science Fiction Fantasy/Fantasy/Classics/Speculative Fiction/Audiobook/Adventure/Novels
350,Stranger in a Strange Land,Robert A. Heinlein,441788386,9780441788385,10/1/1991,Ace,Science Fiction;Fiction;Classics;Science Fiction Fantasy;Fantasy;Novels;Speculative Fiction;Philosophy;Audiobook;Religion
354,To Sail Beyond the Sunset,Robert A. Heinlein,441748600,9780441748600,6/1/1988,Ace Books,Science Fiction/Fiction/Science Fiction Fantasy/Fantasy/Science Fiction: Time Travel/Speculative Fiction/Audiobook/Classics/Adventure/Novels
355,Job: A Comedy of Justice,Robert A. Heinlein,345316509,9780345316509,10/12/1985,Del Rey,Science Fiction/Fiction/Fantasy/Science Fiction Fantasy/Humor/Religion/Speculative Fiction/Humor: Comedy/Adventure/Novels
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,765314932,9780765314932,8/8/2006,Tor Books,Science Fiction/Fiction/Young Adult/Science Fiction Fantasy/Adventure/Audiobook/Childrens: Juvenile/Classics/Speculative Fiction/Fantasy
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,671742515,9780671742515,2/15/1991,Pocket Books,Fiction/Fantasy/Science Fiction/Humor/Mystery/Humor: Comedy/Science Fiction Fantasy/Audiobook/Novels/European Literature: British Literature
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,345455290,9780345455291,4/26/2005,Del Rey,Science Fiction/Fiction/Humor/Fantasy/Humor: Comedy/Short Stories/Writing: Essays/Science Fiction Fantasy/Audiobook/Mystery
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,345476514,9780345476517,12/27/2005,Del Rey,Biography;Nonfiction;Humor;Biography Memoir;Unfinished;History;Own
367,Douglas Adams's Starship Titanic,Terry Jones,345368436,9780345368430,10/27/1998,Ballantine Books,Science Fiction/Fiction/Humor/Fantasy/Humor: Comedy/Science Fiction Fantasy/Space/Adventure/Novels/Science Fiction: Aliens
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams/Christopher Cerf,1417622857,9781417622856,7/1/2003,Turtleback Books,Science Fiction/Fiction/Humor/Fantasy/Humor: Comedy/Short Stories/Writing: Essays/Science Fiction Fantasy/Audiobook/Mystery
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus/Norton Juster,573650969,9780573650963,1/12/2011,Samuel French  Inc.,Plays/Academic: Read For School/Fantasy/Childrens
385,On Bullshit,Harry G. Frankfurt,691122946,9780691122946,1/30/2005,Princeton University Press,Philosophy/Nonfiction/Writing: Essays/Humor/Psychology/Politics/Humanities: Language/Sociology/Cultural/Audiobook
386,Another Bullshit Night in Suck City,Nick Flynn,393329402,9780393329407,9/12/2005,W. W. Norton & Company,Autobiography: Memoir/Nonfiction/Biography/Poetry/Biography Memoir/Biography: Autobiography/Mental Health: Mental Illness/Family/Literature/Academic: School
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,671867423,9780671867423,6/12/1993,Simon & Schuster,History/Nonfiction/Military History: Civil War/North American Hi...: American History/Biography/Politics: Presidents/Politics/American History: American Civil War/War/Historical
397,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,395883970,9780395883976,2/2/1998,HMH Books for Young Readers,History/Nonfiction/Politics/Classics/North American Hi...: American History/Military History: Civil War/Historical/War/Politics: Presidents/Childrens: Picture Books
399,Underworld,Don DeLillo,684848155,9780684848150,7/9/1998,Scribner,Fiction/Literature/Novels/Literature: American/Literary Fiction/Classics/Contemporary/Historical: Historical Fiction/Literature: 20th Century/American: Americana
400,Libra,Don DeLillo,140156046,9780140156041,5/1/1991,Penguin,Fiction/Historical: Historical Fiction/Novels/Literature/Literature: American/Politics/Literary Fiction/Literature: 20th Century/Contemporary/The United States Of America
403,Americana,Don DeLillo,140119485,9780140119480,7/6/1989,Penguin Books,Fiction/Novels/Literature: American/Literary Fiction/Literature: 20th Century/Contemporary/American: Americana/Literature/Unfinished/Classics
404,Running Dog,Don DeLillo,679722947,9780679722946,7/17/1989,Vintage Contemporaries,Fiction/Literature: American/Novels/Thriller/Literature: 20th Century/Contemporary/Literature/The United States Of America/Literary Fiction/American: Americana
406,Cosmopolis,Don DeLillo,743244257,9780743244251,4/6/2004,Scribner,Fiction/Contemporary/Novels/Literature: American/Literature/Literary Fiction/New York/The United States Of America/American: Americana/Literature: 21st Century
407,Great Jones Street,Don DeLillo,140179178,9780140179170,1/1/1994,Penguin Books,Fiction/Music/Literature: 20th Century/Literature/Literature: American/Novels/Literary Fiction/New York/Contemporary/Unfinished
408,The Names,Don DeLillo,679722955,9780679722953,7/17/1989,Vintage,Fiction/Novels/Literature: American/Literature/Cultural: Greece/Mystery/Literature: 20th Century/Literary Fiction/The United States Of America/Contemporary
409,Against the Day,Thomas Pynchon,159420120X,9781594201202,11/21/2006,Penguin Press,Fiction/Historical: Historical Fiction/Literature/Novels/Science Fiction: Steampunk/Science Fiction/Literature: American/Literary Fiction/Historical/Contemporary
410,V.,Thomas Pynchon,60930217,9780060930219,7/5/2005,Harper Perennial Modern Classics,Fiction/Classics/Literature/Novels/Literature: American/Contemporary/Literary Fiction/Literature: 20th Century/The United States Of America/Modern
411,The Crying of Lot 49,Thomas Pynchon,60931671,9780060931674,4/1/1999,Harper Perennial,Fiction/Classics/Literature/Novels/Literature: American/Mystery/Literary Fiction/Contemporary/Literature: 20th Century/The United States Of America
412,Gravity's Rainbow,Thomas Pynchon,140283382,9780140283389,1/1/2000,Penguin Books,Fiction/Classics/Science Fiction/Literature/Historical: Historical Fiction/Novels/Literature: American/War/Literary Fiction/Unfinished
413,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,312423209,9780312423209,1/3/2004,Picador USA,Fiction/Historical: Historical Fiction/Literature/Novels/Literature: American/Classics/Literary Fiction/Historical/Literature: 20th Century/The United States Of America
414,Vineland,Thomas Pynchon,141180633,9780141180632,9/1/1997,Penguin Classics,Fiction/Literature/Novels/Literature: American/Literary Fiction/Literature: 20th Century/Classics/The United States Of America/Humor/Contemporary
415,Gravity's Rainbow,Thomas Pynchon,143039946,9780143039945,10/31/2006,Penguin Books,Fiction/Classics/Science Fiction/Literature/Historical: Historical Fiction/Novels/Literature: American/War/Literary Fiction/Unfinished
416,Slow Learner: Early Stories,Thomas Pynchon,316724432,9780316724432,4/30/1985,Back Bay Books,Fiction/Short Stories/Literature/Literature: American/Literature: 20th Century/The United States Of America/Contemporary/Novels/Anthologies: Collections/Classics
418,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,140189300,9780140189308,8/29/1996,Penguin Classics,Fiction/Classics/Novels/Literature/Literature: American/Literary Fiction/Literature: 20th Century/The United States Of America/Humor/Cultural: Counter Culture
420,The Year of Magical Thinking,Joan Didion,140004314X,9781400043149,10/4/2005,Knopf Publishing Group,Nonfiction/Autobiography: Memoir/Biography/Biography Memoir/Audiobook/Death/Biography: Autobiography/Writing: Essays/Psychology/Literature: American
421,The White Album,Joan Didion,374522219,9780374522216,10/1/1990,Farrar Straus Giroux,Nonfiction/Writing: Essays/Autobiography: Memoir/History/Classics/Writing: Journalism/Biography/Literature: American/Literature: 20th Century/Womens
422,A Book of Common Prayer,Joan Didion,679754865,9780679754862,4/11/1995,Vintage International,Fiction/Novels/Literary Fiction/Contemporary/Politics/Literature/Literature: American/Womens/Literature: 20th Century/Adult Fiction
423,Where I Was From,Joan Didion,679752862,9780679752868,9/14/2004,Vintage,Nonfiction/Autobiography: Memoir/Writing: Essays/History/Biography/Biography: Autobiography/Literature: American/Biography Memoir/The United States Of America/North American Hi...: American History
424,Slouching Towards Bethlehem,Joan Didion,374521727,9780374521721,10/1/1990,Farrar Straus Giroux,Nonfiction/Writing: Essays/Autobiography: Memoir/Classics/History/Short Stories/Writing: Journalism/Literature: American/Biography/Literature: 20th Century
425,Democracy,Joan Didion,679754857,9780679754855,4/25/1995,Vintage International,Fiction/Politics/Historical: Historical Fiction/Novels/Literature/Literature: American/Literary Fiction/Contemporary/Literature: 20th Century/American: Americana
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,307264874,9780307264879,10/17/2006,Everyman's Library,Nonfiction/Writing: Essays/Autobiography: Memoir/Short Stories/Writing: Journalism/Biography/History/Classics/Literature: American/Politics
428,Play It As It Lays,Joan Didion/David Thomson,374529949,9780374529949,11/15/2005,Farrar  Straus and Giroux,Fiction/Classics/Literary Fiction/Novels/Contemporary/Feminism/Literature/Literature: American/Literature: 20th Century/Womens
431,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,143039830,9780143039839,3/28/2006,Penguin Classics,Fiction/Mystery/Literature: American/Novels/Literature/Contemporary/New York/The United States Of America/Classics/Mystery: Crime
